266	2646	name description location products services
267	5694	name description location products services
268	593	name description location products services
269	9399	name description location products services
270	1461	name description location products services
271	2874	name location products services
272	6275	name location products services
273	226	name location products services
274	2669	name location products services
275	1766	name location products services
276	9399	name location products services
277	9005	name location products services
278	5409	name location products services
279	1461	name location products services
280	1917	name location products services
281	5694	name description location
282	8256	name description location
283	3473	name description location
284	2631	name description location
285	8548	name description location
286	2206	name description location
287	1325	name description location
288	5403	name description location
289	7392	name description location
290	8677	name description location
291	4167	name description role location product offerings
292	134	name description role location product offerings
293	5782	name description role location product offerings
294	2669	name description role location product offerings
295	1461	name description role location product offerings
296	2976	name description role location product offerings
297	8380	name description role location product offerings
298	2013	name description role location product offerings
299	9399	name description role location product offerings
300	9040	name description role location product offerings
301	3128	nyc
302	2893	nyc
303	934	nyc
304	619	nyc
305	7031	nyc
306	2282	nyc
307	1677	nyc
308	1091	nyc
309	8995	nyc
310	5710	nyc
311	3128	nyc nyc
312	2893	nyc nyc
313	934	nyc nyc
314	619	nyc nyc
315	7031	nyc nyc
316	2282	nyc nyc
317	1677	nyc nyc
318	1091	nyc nyc
319	8995	nyc nyc
320	5710	nyc nyc
321	4152	verticals types
322	1395	verticals types
323	4083	verticals types
324	6843	verticals types
325	41	verticals types
326	8046	verticals types
327	6658	verticals types
328	27	verticals types
329	206	verticals types
330	6627	verticals types
331	311	type
332	209	type
333	248	type
334	235	type
335	145	type
336	245	type
337	40	type
338	152	type
339	1797	type
340	6365	type
341	4152	verticals types
342	1395	verticals types
343	4083	verticals types
344	6843	verticals types
345	41	verticals types
346	8046	verticals types
347	6658	verticals types
348	27	verticals types
349	206	verticals types
350	6627	verticals types
351	4152	vertical types
352	1395	vertical types
353	4083	vertical types
354	6843	vertical types
355	41	vertical types
356	8046	vertical types
357	6658	vertical types
358	27	vertical types
359	206	vertical types
360	6627	vertical types
361	4152	verticals types
362	1395	verticals types
363	4083	verticals types
364	6843	verticals types
365	41	verticals types
366	8046	verticals types
367	6658	verticals types
368	27	verticals types
369	206	verticals types
370	6627	verticals types
371	7561	amazon.com fb.com
372	5103	amazon.com fb.com
373	6176	amazon.com fb.com
374	7801	amazon.com fb.com
375	4549	amazon.com fb.com
376	5612	amazon.com fb.com
377	922	amazon.com fb.com
378	5309	amazon.com fb.com
379	9207	amazon.com fb.com
380	969	amazon.com fb.com
381	4152	verticals types
382	1395	verticals types
383	4083	verticals types
384	6843	verticals types
385	41	verticals types
386	8046	verticals types
387	6658	verticals types
388	27	verticals types
389	206	verticals types
390	6627	verticals types
391	4152	verticals types
392	1395	verticals types
393	4083	verticals types
394	6843	verticals types
395	41	verticals types
396	8046	verticals types
397	6658	verticals types
398	27	verticals types
399	206	verticals types
400	6627	verticals types
401	4152	vertical types
402	1395	vertical types
403	4083	vertical types
404	6843	vertical types
405	41	vertical types
406	8046	vertical types
407	6658	vertical types
408	27	vertical types
409	206	vertical types
410	6627	vertical types
411	4152	verticals types
412	1395	verticals types
413	4083	verticals types
414	6843	verticals types
415	41	verticals types
416	8046	verticals types
417	6658	verticals types
418	27	verticals types
419	206	verticals types
420	6627	verticals types
421	106	infectiousness symptoms
422	141	infectiousness symptoms
423	5782	infectiousness symptoms
424	3242	infectiousness symptoms
425	5143	infectiousness symptoms
426	6087	infectiousness symptoms
427	8331	infectiousness symptoms
428	8098	infectiousness symptoms
429	6548	infectiousness symptoms
430	99	infectiousness symptoms
431	848	author names
432	1640	author names
433	8848	author names
434	3099	author names
435	3572	author names
436	8942	author names
437	3793	author names
438	1853	author names
439	3629	author names
440	2301	author names
441	5143	author name year published
442	8002	author name year published
443	226	author name year published
444	7106	author name year published
445	6912	author name year published
446	3632	author name year published
447	7031	author name year published
448	131	author name year published
449	117	author name year published
450	845	author name year published
451	5143	author names year published
452	8002	author names year published
453	226	author names year published
454	7106	author names year published
455	6912	author names year published
456	3632	author names year published
457	7031	author names year published
458	131	author names year published
459	117	author names year published
460	845	author names year published
461	226	author names year published source
462	8002	author names year published source
463	6912	author names year published source
464	7031	author names year published source
465	3632	author names year published source
466	17	author names year published source
467	131	author names year published source
468	845	author names year published source
469	58	author names year published source
470	206	author names year published source
471	5143	author names year published
472	8002	author names year published
473	226	author names year published
474	7106	author names year published
475	6912	author names year published
476	3632	author names year published
477	7031	author names year published
478	131	author names year published
479	117	author names year published
480	845	author names year published
481	5143	author names year published
482	8002	author names year published
483	226	author names year published
484	7106	author names year published
485	6912	author names year published
486	3632	author names year published
487	7031	author names year published
488	131	author names year published
489	117	author names year published
490	845	author names year published
491	512	misp cert csirt
492	6940	misp cert csirt
493	7186	misp cert csirt
494	332	misp cert csirt
495	1291	misp cert csirt
496	182	misp cert csirt
497	3306	misp cert csirt
498	4966	misp cert csirt
499	6971	misp cert csirt
500	5642	misp cert csirt
501	3306	certs
502	4966	certs
503	6971	certs
504	5642	certs
505	5395	certs
506	642	certs
507	8929	certs
508	2572	certs
509	8050	certs
510	2433	certs
511	3306	certs
512	4966	certs
513	6971	certs
514	5642	certs
515	5395	certs
516	642	certs
517	8929	certs
518	2572	certs
519	8050	certs
520	2433	certs
521	512	misp cert csirt
522	6940	misp cert csirt
523	7186	misp cert csirt
524	332	misp cert csirt
525	1291	misp cert csirt
526	182	misp cert csirt
527	3306	misp cert csirt
528	4966	misp cert csirt
529	6971	misp cert csirt
530	5642	misp cert csirt
531	6940	misp
532	7186	misp
533	1291	misp
534	549	network usage
535	17	network usage
536	6503	network usage
537	27	network usage
538	8177	network usage
539	9281	network usage
540	6725	network usage
541	2355	network usage
542	9353	network usage
543	9040	network usage
544	332	infrastructure performance
545	5757	infrastructure performance
546	8264	infrastructure performance
547	4129	infrastructure performance
548	892	infrastructure performance
549	1254	infrastructure performance
550	2549	infrastructure performance
551	6912	infrastructure performance
552	7835	infrastructure performance
553	17	infrastructure performance
554	7315	infrastructure
555	5392	infrastructure
556	7763	infrastructure
557	7427	infrastructure
558	7339	infrastructure
559	8515	infrastructure
560	1880	infrastructure
561	8415	infrastructure
562	5841	infrastructure
563	5757	infrastructure
564	7315	infrastructure
565	5392	infrastructure
566	7763	infrastructure
567	7427	infrastructure
568	7339	infrastructure
569	8515	infrastructure
570	1880	infrastructure
571	8415	infrastructure
572	5841	infrastructure
573	5757	infrastructure
574	1254	infrastructure performance metrics
575	332	infrastructure performance metrics
576	17	infrastructure performance metrics
577	7819	infrastructure performance metrics
578	6725	infrastructure performance metrics
579	1622	infrastructure performance metrics
580	3939	infrastructure performance metrics
581	5224	infrastructure performance metrics
582	2351	infrastructure performance metrics
583	5449	infrastructure performance metrics
584	7315	infrastructure
585	5392	infrastructure
586	7763	infrastructure
587	7427	infrastructure
588	7339	infrastructure
589	8515	infrastructure
590	1880	infrastructure
591	8415	infrastructure
592	5841	infrastructure
593	5757	infrastructure
594	1254	performance metric infrastructure
595	332	performance metric infrastructure
596	17	performance metric infrastructure
597	7819	performance metric infrastructure
598	6725	performance metric infrastructure
599	1622	performance metric infrastructure
600	3939	performance metric infrastructure
601	5224	performance metric infrastructure
602	2351	performance metric infrastructure
603	5449	performance metric infrastructure
604	17	binary label
605	269	binary label
606	43	binary label
607	103	binary label
608	5782	binary label
609	222	binary label
610	279	binary label
611	24	binary label
612	291	binary label
613	8	binary label
614	17	binary valued
615	269	binary valued
616	5782	binary valued
617	43	binary valued
618	103	binary valued
619	222	binary valued
620	24	binary valued
621	279	binary valued
622	291	binary valued
623	8	binary valued
624	17	binary real value
625	269	binary real value
626	5782	binary real value
627	24	binary real value
628	279	binary real value
629	291	binary real value
630	8	binary real value
631	222	binary real value
632	99	binary real value
633	243	binary real value
634	17	binary real valued
635	269	binary real valued
636	5782	binary real valued
637	24	binary real valued
638	279	binary real valued
639	291	binary real valued
640	8	binary real valued
641	222	binary real valued
642	99	binary real valued
643	243	binary real valued
644	17	binary real valued
645	269	binary real valued
646	5782	binary real valued
647	24	binary real valued
648	279	binary real valued
649	291	binary real valued
650	8	binary real valued
651	222	binary real valued
652	99	binary real valued
653	243	binary real valued
654	17	binary numerical
655	269	binary numerical
656	5782	binary numerical
657	24	binary numerical
658	99	binary numerical
659	72	binary numerical
660	512	binary numerical
661	248	binary numerical
662	43	binary numerical
663	311	binary numerical
664	17	binary real valued
665	269	binary real valued
666	5782	binary real valued
667	24	binary real valued
668	279	binary real valued
669	291	binary real valued
670	8	binary real valued
671	222	binary real valued
672	99	binary real valued
673	243	binary real valued
674	8548	advertising number per year
675	515	advertising number per year
676	4167	advertising number per year
677	8422	advertising number per year
678	2355	advertising number per year
679	9353	advertising number per year
680	1456	advertising number per year
681	8677	advertising number per year
682	5409	advertising number per year
683	5694	advertising number per year
684	4890	per year
685	1134	per year
686	7694	per year
687	2094	per year
688	4805	per year
689	3984	per year
690	9521	per year
691	6235	per year
692	903	per year
693	2675	per year
694	7031	figures turnover
695	9036	figures turnover
696	8422	figures turnover
697	7353	figures turnover
698	2549	figures turnover
699	4186	figures turnover
700	2439	figures turnover
701	7935	figures turnover
702	99	figures turnover
703	4167	figures turnover
704	1766	link per year
705	4392	link per year
706	226	link per year
707	7031	link per year
708	251	link per year
709	8677	link per year
710	619	link per year
711	8264	link per year
712	8002	link per year
713	5757	link per year
714	295	link
715	731	link
716	2061	link
717	3368	link
718	7984	link
719	4392	link
720	1782	link
721	1296	link
722	2531	link
723	141	link
724	4890	per year
725	1134	per year
726	7694	per year
727	2094	per year
728	4805	per year
729	3984	per year
730	9521	per year
731	6235	per year
732	903	per year
733	2675	per year
734	17	social network author communications
735	332	social network author communications
736	226	social network author communications
737	7660	social network author communications
738	3939	social network author communications
739	6290	social network author communications
740	2013	social network author communications
741	969	social network author communications
742	7078	social network author communications
743	311	social network author communications
744	226	node attributes network
745	3632	node attributes network
746	17	node attributes network
747	5782	node attributes network
748	206	node attributes network
749	157	node attributes network
750	58	node attributes network
751	269	node attributes network
752	99	node attributes network
753	231	node attributes network
754	17	real-valued attributes directed bipartite
755	99	real-valued attributes directed bipartite
756	263	real-valued attributes directed bipartite
757	226	real-valued attributes directed bipartite
758	134	real-valued attributes directed bipartite
759	619	real-valued attributes directed bipartite
760	5172	real-valued attributes directed bipartite
761	3632	real-valued attributes directed bipartite
762	7031	real-valued attributes directed bipartite
763	6912	real-valued attributes directed bipartite
764	231	node attributes
765	226	node attributes
766	3632	node attributes
767	58	node attributes
768	17	node attributes
769	8	node attributes
770	157	node attributes
771	5782	node attributes
772	206	node attributes
773	99	node attributes
774	226	node attributes real-valued attributes
775	231	node attributes real-valued attributes
776	58	node attributes real-valued attributes
777	17	node attributes real-valued attributes
778	3632	node attributes real-valued attributes
779	8	node attributes real-valued attributes
780	5782	node attributes real-valued attributes
781	206	node attributes real-valued attributes
782	269	node attributes real-valued attributes
783	99	node attributes real-valued attributes
784	231	node attributes
785	226	node attributes
786	3632	node attributes
787	58	node attributes
788	17	node attributes
789	8	node attributes
790	157	node attributes
791	5782	node attributes
792	206	node attributes
793	99	node attributes
794	17	node attributes directed bipartite
795	226	node attributes directed bipartite
796	99	node attributes directed bipartite
797	58	node attributes directed bipartite
798	3632	node attributes directed bipartite
799	106	node attributes directed bipartite
800	8	node attributes directed bipartite
801	206	node attributes directed bipartite
802	5782	node attributes directed bipartite
803	231	node attributes directed bipartite
804	17	bipartite real-valued node attributes
805	226	bipartite real-valued node attributes
806	99	bipartite real-valued node attributes
807	231	bipartite real-valued node attributes
808	58	bipartite real-valued node attributes
809	3632	bipartite real-valued node attributes
810	8	bipartite real-valued node attributes
811	5782	bipartite real-valued node attributes
812	206	bipartite real-valued node attributes
813	269	bipartite real-valued node attributes
814	17	bipartite
815	263	bipartite
816	99	bipartite
817	106	bipartite
818	311	bipartite
819	3196	vehicle collision
820	7154	vehicle collision
821	7534	vehicle collision
822	6034	vehicle collision
823	1770	vehicle collision
824	3085	vehicle collision
825	3330	vehicle collision
826	6549	vehicle collision
827	7313	vehicle collision
828	6123	vehicle collision
829	269	ground truth labels high dimensionalit
830	99	ground truth labels high dimensionalit
831	17	ground truth labels high dimensionalit
832	311	ground truth labels high dimensionalit
833	206	ground truth labels high dimensionalit
834	2874	ground truth labels high dimensionalit
835	303	ground truth labels high dimensionalit
836	209	ground truth labels high dimensionalit
837	305	ground truth labels high dimensionalit
838	2355	ground truth labels high dimensionalit
839	269	ground truth labels
840	99	ground truth labels
841	17	ground truth labels
842	311	ground truth labels
843	4435	ground truth labels
844	303	ground truth labels
845	2874	ground truth labels
846	305	ground truth labels
847	206	ground truth labels
848	209	ground truth labels
849	269	ground truth labels high dimensionality
850	17	ground truth labels high dimensionality
851	99	ground truth labels high dimensionality
852	311	ground truth labels high dimensionality
853	106	ground truth labels high dimensionality
854	206	ground truth labels high dimensionality
855	191	ground truth labels high dimensionality
856	5955	ground truth labels high dimensionality
857	24	ground truth labels high dimensionality
858	41	ground truth labels high dimensionality
859	269	ground truth labels high dimensionality
860	17	ground truth labels high dimensionality
861	99	ground truth labels high dimensionality
862	311	ground truth labels high dimensionality
863	106	ground truth labels high dimensionality
864	206	ground truth labels high dimensionality
865	191	ground truth labels high dimensionality
866	5955	ground truth labels high dimensionality
867	24	ground truth labels high dimensionality
868	41	ground truth labels high dimensionality
869	17	labeled high dimensionality
870	27	labeled high dimensionality
871	269	labeled high dimensionality
872	24	labeled high dimensionality
873	191	labeled high dimensionality
874	106	labeled high dimensionality
875	41	labeled high dimensionality
876	99	labeled high dimensionality
877	2203	labeled high dimensionality
878	263	labeled high dimensionality
879	269	ground truth labels
880	99	ground truth labels
881	17	ground truth labels
882	311	ground truth labels
883	4435	ground truth labels
884	303	ground truth labels
885	2874	ground truth labels
886	305	ground truth labels
887	206	ground truth labels
888	209	ground truth labels
889	269	ground truth labels high dimensionality
890	17	ground truth labels high dimensionality
891	99	ground truth labels high dimensionality
892	311	ground truth labels high dimensionality
893	106	ground truth labels high dimensionality
894	206	ground truth labels high dimensionality
895	191	ground truth labels high dimensionality
896	5955	ground truth labels high dimensionality
897	24	ground truth labels high dimensionality
898	41	ground truth labels high dimensionality
899	269	ground truth labels high dimensionality
900	17	ground truth labels high dimensionality
901	99	ground truth labels high dimensionality
902	311	ground truth labels high dimensionality
903	106	ground truth labels high dimensionality
904	206	ground truth labels high dimensionality
905	191	ground truth labels high dimensionality
906	5955	ground truth labels high dimensionality
907	24	ground truth labels high dimensionality
908	41	ground truth labels high dimensionality
909	269	ground truth labels
910	99	ground truth labels
911	17	ground truth labels
912	311	ground truth labels
913	4435	ground truth labels
914	303	ground truth labels
915	2874	ground truth labels
916	305	ground truth labels
917	206	ground truth labels
918	209	ground truth labels
919	5963	temparture humidity
920	549	temparture humidity
921	226	temparture humidity
922	4390	temparture humidity
923	306	temparture humidity
924	1680	temparture humidity
925	512	temparture humidity
926	167	temparture humidity
927	247	temparture humidity
928	7084	temparture humidity
929	5963	temparture humidity
930	549	temparture humidity
931	226	temparture humidity
932	4390	temparture humidity
933	306	temparture humidity
934	1680	temparture humidity
935	512	temparture humidity
936	167	temparture humidity
937	247	temparture humidity
938	7084	temparture humidity
939	206	dummy customer
940	7124	dummy customer
941	94	dummy customer
942	59	dummy customer
943	5855	dummy customer
944	89	dummy customer
945	8213	dummy customer
946	17	dummy customer
947	4141	dummy customer
948	99	dummy customer
949	549	nest temparture humidity
950	512	nest temparture humidity
951	9040	nest temparture humidity
952	306	nest temparture humidity
953	5963	nest temparture humidity
954	226	nest temparture humidity
955	17	nest temparture humidity
956	4390	nest temparture humidity
957	99	nest temparture humidity
958	1680	nest temparture humidity
959	5963	temparture humidity
960	549	temparture humidity
961	226	temparture humidity
962	4390	temparture humidity
963	306	temparture humidity
964	1680	temparture humidity
965	512	temparture humidity
966	167	temparture humidity
967	247	temparture humidity
968	7084	temparture humidity
969	206	dummy customer
970	7124	dummy customer
971	94	dummy customer
972	59	dummy customer
973	5855	dummy customer
974	89	dummy customer
975	8213	dummy customer
976	17	dummy customer
977	4141	dummy customer
978	99	dummy customer
979	206	dummy customer
980	7124	dummy customer
981	94	dummy customer
982	59	dummy customer
983	5855	dummy customer
984	89	dummy customer
985	8213	dummy customer
986	17	dummy customer
987	4141	dummy customer
988	99	dummy customer
989	5963	temparture humidity
990	549	temparture humidity
991	226	temparture humidity
992	4390	temparture humidity
993	306	temparture humidity
994	1680	temparture humidity
995	512	temparture humidity
996	167	temparture humidity
997	247	temparture humidity
998	7084	temparture humidity
999	5409	location capacity company owner year establishment
1000	2355	location capacity company owner year establishment
1001	9353	location capacity company owner year establishment
1002	8002	location capacity company owner year establishment
1003	5782	location capacity company owner year establishment
1004	6290	location capacity company owner year establishment
1005	619	location capacity company owner year establishment
1006	7935	location capacity company owner year establishment
1007	1178	location capacity company owner year establishment
1008	5449	location capacity company owner year establishment
1009	5409	location capacity company owner establishment time
1010	2355	location capacity company owner establishment time
1011	9353	location capacity company owner establishment time
1012	8002	location capacity company owner establishment time
1013	5782	location capacity company owner establishment time
1014	6290	location capacity company owner establishment time
1015	619	location capacity company owner establishment time
1016	7935	location capacity company owner establishment time
1017	1178	location capacity company owner establishment time
1018	5449	location capacity company owner establishment time
1019	5409	location capacity company owner year establishment
1020	2355	location capacity company owner year establishment
1021	9353	location capacity company owner year establishment
1022	8002	location capacity company owner year establishment
1023	5782	location capacity company owner year establishment
1024	6290	location capacity company owner year establishment
1025	619	location capacity company owner year establishment
1026	7935	location capacity company owner year establishment
1027	1178	location capacity company owner year establishment
1028	5449	location capacity company owner year establishment
1029	5409	location capacity company owner year establishment
1030	2355	location capacity company owner year establishment
1031	9353	location capacity company owner year establishment
1032	8002	location capacity company owner year establishment
1033	5782	location capacity company owner year establishment
1034	6290	location capacity company owner year establishment
1035	619	location capacity company owner year establishment
1036	7935	location capacity company owner year establishment
1037	1178	location capacity company owner year establishment
1038	5449	location capacity company owner year establishment
1039	5409	location capacity company owner year establishment
1040	2355	location capacity company owner year establishment
1041	9353	location capacity company owner year establishment
1042	8002	location capacity company owner year establishment
1043	5782	location capacity company owner year establishment
1044	6290	location capacity company owner year establishment
1045	619	location capacity company owner year establishment
1046	7935	location capacity company owner year establishment
1047	1178	location capacity company owner year establishment
1048	5449	location capacity company owner year establishment
1049	5409	location capacity company owner year establishment
1050	2355	location capacity company owner year establishment
1051	9353	location capacity company owner year establishment
1052	8002	location capacity company owner year establishment
1053	5782	location capacity company owner year establishment
1054	6290	location capacity company owner year establishment
1055	619	location capacity company owner year establishment
1056	7935	location capacity company owner year establishment
1057	1178	location capacity company owner year establishment
1058	5449	location capacity company owner year establishment
1059	5409	location capacity company owner year establishment
1060	2355	location capacity company owner year establishment
1061	9353	location capacity company owner year establishment
1062	8002	location capacity company owner year establishment
1063	5782	location capacity company owner year establishment
1064	6290	location capacity company owner year establishment
1065	619	location capacity company owner year establishment
1066	7935	location capacity company owner year establishment
1067	1178	location capacity company owner year establishment
1068	5449	location capacity company owner year establishment
1069	5409	location capacity company owner year establishment
1070	2355	location capacity company owner year establishment
1071	9353	location capacity company owner year establishment
1072	8002	location capacity company owner year establishment
1073	5782	location capacity company owner year establishment
1074	6290	location capacity company owner year establishment
1075	619	location capacity company owner year establishment
1076	7935	location capacity company owner year establishment
1077	1178	location capacity company owner year establishment
1078	5449	location capacity company owner year establishment
1079	8174	establishment
1080	1442	establishment
1081	854	establishment
1082	361	establishment
1083	9421	establishment
1084	8746	establishment
1085	9234	establishment
1086	2027	establishment
1087	106	establishment
1088	2198	establishment
1089	9349	russia
1090	17	russia
1091	26	russia
1092	4566	russia
1093	2530	russia
1094	288	russia
1095	311	russia
1096	4639	russia
1097	3714	russia
1098	179	russia
1099	9349	russia
1100	17	russia
1101	26	russia
1102	4566	russia
1103	2530	russia
1104	288	russia
1105	311	russia
1106	4639	russia
1107	3714	russia
1108	179	russia
1109	9349	russia
1110	17	russia
1111	26	russia
1112	4566	russia
1113	2530	russia
1114	288	russia
1115	311	russia
1116	4639	russia
1117	3714	russia
1118	179	russia
1119	117	russia georeference
1120	32	russia georeference
1121	9349	russia georeference
1122	17	russia georeference
1123	26	russia georeference
1124	4566	russia georeference
1125	2530	russia georeference
1126	311	russia georeference
1127	288	russia georeference
1128	4639	russia georeference
1129	9349	russia
1130	17	russia
1131	26	russia
1132	4566	russia
1133	2530	russia
1134	288	russia
1135	311	russia
1136	4639	russia
1137	3714	russia
1138	179	russia
1139	9349	russia
1140	17	russia
1141	26	russia
1142	4566	russia
1143	2530	russia
1144	288	russia
1145	311	russia
1146	4639	russia
1147	3714	russia
1148	179	russia
1149	9349	russia
1150	17	russia
1151	26	russia
1152	4566	russia
1153	2530	russia
1154	288	russia
1155	311	russia
1156	4639	russia
1157	3714	russia
1158	179	russia
1159	9349	russia
1160	17	russia
1161	26	russia
1162	4566	russia
1163	2530	russia
1164	288	russia
1165	311	russia
1166	4639	russia
1167	3714	russia
1168	179	russia
1169	17	russia st. petersburg
1170	311	russia st. petersburg
1171	288	russia st. petersburg
1172	205	russia st. petersburg
1173	5012	russia st. petersburg
1174	99	russia st. petersburg
1175	4078	russia st. petersburg
1176	9349	russia st. petersburg
1177	4566	russia st. petersburg
1178	2530	russia st. petersburg
1179	9349	russia
1180	17	russia
1181	26	russia
1182	4566	russia
1183	2530	russia
1184	288	russia
1185	311	russia
1186	4639	russia
1187	3714	russia
1188	179	russia
1189	8669	type industry product
1190	6399	type industry product
1191	462	type industry product
1192	4052	type industry product
1193	2672	type industry product
1194	3714	type industry product
1195	1524	type industry product
1196	8712	type industry product
1197	3852	type industry product
1198	7093	type industry product
1199	1524	type industries
1200	8182	type industries
1201	3194	type industries
1202	3678	type industries
1203	9516	type industries
1204	2748	type industries
1205	8886	type industries
1206	9534	type industries
1207	4910	type industries
1208	2698	type industries
1209	7069	description
1210	951	description
1211	6213	description
1212	7992	description
1213	503	description
1214	3278	description
1215	957	description
1216	5624	description
1217	6147	description
1218	8394	description
1219	1524	type industries
1220	8182	type industries
1221	3194	type industries
1222	3678	type industries
1223	9516	type industries
1224	2748	type industries
1225	8886	type industries
